CollectionCode	HMS	StructuredFormula	StructureType	Authors	CellParameter	CellVolume	Temperature	Pressure	PublicationYear	Quality	
37600	R -3 m H	(Li0.9337 Ni0.0663) (Li0.0663 Ni0.7337 Co0.1 Mn0.1) O2	α−NaFeO2	Li, Yunjiao; Zhu, Jie; Deng, Shiyi; Lei, Tongxing; Chen, Yongxiang; Cao, Guolin; Wang, Shilei; Zhang, Jinping; Guo, Jia	2.8751(62) 2.8751(62) 14.2054(72) 90. 90. 120.	101.69	293.00	0.101325	2019	-1	
37601	R -3 m H	(Li0.9333 Ni0.0667) (Li0.0667 Ni0.7333 Co0.1 Mn0.1) O2	α−NaFeO2	Li, Yunjiao; Zhu, Jie; Deng, Shiyi; Lei, Tongxing; Chen, Yongxiang; Cao, Guolin; Wang, Shilei; Zhang, Jinping; Guo, Jia	2.8762(20) 2.8762(20) 14.2085(78) 90. 90. 120.	101.79	293.00	0.101325	2019	-1	
37671	R -3 m H	Na Ni0.2 Fe0.35 Mn0.45 O2	α−NaFeO2	Mao, Qianjiang; Zhang, Cheng; Yang, Wenyun; Yang, Jinbo; Sun, Limei; Hao, Yongmei; Liu, Xiangfeng	2.9504(7) 2.9504(7) 16.2107(8) 90. 90. 120.	122.21	293.00	0.101325	2019	-1	
38734	R -3 m H	Li Ni0.6 Co0.2 Mn0.2 O2	α−NaFeO2	Xia, Jin; Huang, Min; Peng, Zhongdong; Hu, Guorong; Du, Ke; Zeng, Jingyao; Su, Haodong; Cao, Yanbing	2.8692 2.8692 14.2241 90. 90. 120.	101.41	293.00	0.101325	2021	-1	
39025	R -3 c H	(La0.8 Sr0.2) (Mn0.9 Cu0.1) O3	LaAlO3	Ghorai, Sagar; Ivanov, Sergey A.; Skini, Ridha; Ström, Petter; Svedlindh, Peter	5.52280(4) 5.52280(4) 13.3630(11) 90. 90. 120.	352.98	293.00	0.101325	2021	-1	
42756	R -3 m H	Li Ni0.33 Co0.33 Mn0.33 O2	α−NaFeO2	Karmakar, Subrata; Mane, Pratap; Mistari, Chetan D.; More, Mahendra A.; Chakraborty, Brahmananda; Behera, Dhrubananda	2.853 2.853 14.183 90. 90. 120.	99.98	293.00	0.101325	2022	-1	
45925	R 3 m H	Na0.67 Mn0.7 Ni0.2 Mg0.1 O2	CuCrSe2	Su, Shilin; Bai, Xiaoyu; Ming, Lei; Xiao, Zhiming; Wang, Chunhui; Zhang, Bao; Cheng, Liao; Ou, Xing	2.882(2) 2.882(2) 16.842(2) 90. 90. 120.	121.15	293.00	0.101325	2022	-1	
45927	R 3 m H	Na0.67 Mn0.7 Ni0.2 Mg0.1 O2	CuCrSe2	Su, Shilin; Bai, Xiaoyu; Ming, Lei; Xiao, Zhiming; Wang, Chunhui; Zhang, Bao; Cheng, Liao; Ou, Xing	2.882(2) 2.882(2) 16.754(0) 90. 90. 120.	120.51	293.00	0.101325	2022	-1	
46000	R -3 c H	(La0.7 Sr0.1 Ag0.2) Mn O3	LaAlO3	Chu, Kaili; Li, Hongjiang; Pu, XingRui; Guan, Xiaoli; Yu, Xiaohan; Jin, Shuaizhao; Peng, Jubo; Li, Zhidong; Zhang, Hui; Chen, Qingming; Liu, Xiang	5.5206 5.5206 13.3677 90. 90. 120.	352.83	293.00	0.101325	2022	-1	
46009	R -3 c H	(La0.65 Sr0.15 Ag0.2) Mn O3	LaAlO3	Chu, Kaili; Li, Hongjiang; Pu, XingRui; Guan, Xiaoli; Yu, Xiaohan; Jin, Shuaizhao; Peng, Jubo; Li, Zhidong; Zhang, Hui; Chen, Qingming; Liu, Xiang	5.5232 5.5232 13.3682 90. 90. 120.	353.17	293.00	0.101325	2022	-1	
46021	R -3 c H	(La0.625 Sr0.175 Ag0.2) Mn O3	LaAlO3	Chu, Kaili; Li, Hongjiang; Pu, XingRui; Guan, Xiaoli; Yu, Xiaohan; Jin, Shuaizhao; Peng, Jubo; Li, Zhidong; Zhang, Hui; Chen, Qingming; Liu, Xiang	5.5257 5.5257 13.3611 90. 90. 120.	353.30	293.00	0.101325	2022	-1	
46029	R -3 c H	(La0.55 Sr0.25 Ag0.2) Mn O3	LaAlO3	Chu, Kaili; Li, Hongjiang; Pu, XingRui; Guan, Xiaoli; Yu, Xiaohan; Jin, Shuaizhao; Peng, Jubo; Li, Zhidong; Zhang, Hui; Chen, Qingming; Liu, Xiang	5.5237 5.5237 13.3546 90. 90. 120.	352.88	293.00	0.101325	2022	-1	
46158	R -3 c H	(La0.75 Bi0.1 Na0.15) Mn O3	LaAlO3	Mendonca, Lozil Denzil; Murari, M.S.; Daivajna, Mamatha D.	5.506 5.506 13.339 90. 90. 120.	350.21	293.00	0.101325	2021	-1	
46159	R -3 c H	(La0.65 Bi0.2 Na0.15) Mn O3	LaAlO3	Mendonca, Lozil Denzil; Murari, M.S.; Daivajna, Mamatha D.	5.507 5.507 13.349 90. 90. 120.	350.60	293.00	0.101325	2021	-1	
46160	R -3 c H	(La0.6 Bi0.25 Na0.15) Mn O3	LaAlO3	Mendonca, Lozil Denzil; Murari, M.S.; Daivajna, Mamatha D.	5.509 5.509 13.355 90. 90. 120.	351.01	293.00	0.101325	2021	-1	
46161	R -3 c H	(La0.55 Bi0.3 Na0.15) Mn O3	LaAlO3	Mendonca, Lozil Denzil; Murari, M.S.; Daivajna, Mamatha D.	5.512 5.512 13.370 90. 90. 120.	351.79	293.00	0.101325	2021	-1	
48519	R -3 m H	Li Ni0.83 Co0.11 Mn0.06 O2	α−NaFeO2	Meng, Xin-Hai; Lin, Ting; Mao, Huican; Shi, Ji-Lei; Sheng, Hang; Zou, Yu-Gang; Fan, Min; Jiang, Kecheng; Xiao, Rui-Juan; Xiao, Dongdong; Gu, Lin; Wan, Li-Jun; Guo, Yu-Guo	2.8750767 2.8750767 14.1991435 90. 90. 120.	101.65	293.00	0.101325	2022	-1	
48520	R -3 m H	Li Ni0.83 Co0.11 Mn0.06 O2	α−NaFeO2	Meng, Xin-Hai; Lin, Ting; Mao, Huican; Shi, Ji-Lei; Sheng, Hang; Zou, Yu-Gang; Fan, Min; Jiang, Kecheng; Xiao, Rui-Juan; Xiao, Dongdong; Gu, Lin; Wan, Li-Jun; Guo, Yu-Guo	2.8724486 2.8724486 14.1907819 90. 90. 120.	101.40	293.00	0.101325	2022	-1	
48711	R -3 c H	La0.7 Ba0.15 Ca0.15 Mn O3	LaAlO3	Fang, Jieyang; Luo, Xinyao; Pan, Binlong; Wang, Qingwei; Yu, Nengjun; Wu, Qiong; Pan, Minxiang; Ge, Hongliang; Yang, Hangfu	5.525(10) 5.525(10) 13.422(29) 90. 90. 120.	354.82	293.00	0.101325	2022	-1	
50709	R -3 c H	(La0.7 Sr0.3) (Co0.75 Mn0.25) O3	LaAlO3	Petrov, A.N.; Voronin, V.I.; Norby, T.; Kofstad, P.	5.4473(3) 5.4473(3) 13.2136(8) 90. 90. 120.	339.56	293.00	0.101325	1999	-1	
50710	R -3 c H	(La0.7 Sr0.3) (Co0.5 Mn0.5) O3	LaAlO3	Petrov, A.N.; Voronin, V.I.; Norby, T.; Kofstad, P.	5.4657(3) 5.4657(3) 13.2504(1) 90. 90. 120.	342.81	293.00	0.101325	1999	-1	
50711	R -3 c H	(La0.7 Sr0.3) (Co0.25 Mn0.75) O3	LaAlO3	Petrov, A.N.; Voronin, V.I.; Norby, T.; Kofstad, P.	5.4845(3) 5.4845(3) 13.3004(8) 90. 90. 120.	346.47	293.00	0.101325	1999	-1	
57016	R -3 c H	La0.62 Nd0.05 Ba0.33 Mn O3	LaAlO3	Tillaoui, S.; El Boubekri, A.; Essoumhi, A.; Sajieddine, M.; Hlil, E.K.; Moubah, R.; Sahlaoui, M.; Razouk, A.; Lassri, H.	5.5216 5.5216 13.5454 90. 90. 120.	357.65	293.00	0.101325	2021	-1	
60991	P -3 m 1	Ba2 (Mn Sn2 Fe10 O22)	Ba2Sn2MnFe10O22	Cadee, M.C.; de Groot, H.J.M.; de Jongh, L.J.; Ijdo, D.J.W.	5.9596(1) 5.9596(1) 14.3921(5) 90. 90. 120.	442.68	573.00	0.101325	1986	-1	
60992	P -3 c 1	Ba2 Sn2 Mn Fe10 O22	Ba2Sn2MnFe10O22(P3-c1)	Cadee, M.C.; de Groot, H.J.M.; de Jongh, L.J.; Ijdo, D.J.W.	5.9441(1) 5.9441(1) 28.6809(10) 90. 90. 120.	877.60	300.00	0.101325	1986	-1	
60993	P -3 c 1	Ba2 Sn2 Mn Fe10 O22	Ba2Sn2MnFe10O22(P3-c1)	Cadee, M.C.; de Groot, H.J.M.; de Jongh, L.J.; Ijdo, D.J.W.	5.9360(1) 5.9360(1) 28.6245(10) 90. 90. 120.	873.49	4.20	0.101325	1986	-1	
61920	R -3 m H	Li Ni0.6 Co0.2 Mn0.2 O2	α−NaFeO2	Li, Yang; Ben, Liubin; Yu, Hailong; Zhao, Wenwu; Liu, Xinjiang; Huang, Xuejie	2.8666(3) 2.8666(3) 14.2066(1) 90. 90. 120.	101.10	293.00	0.101325	2022	-1	
61921	R -3 m H	Li Ni0.6 Co0.2 Mn0.2 O2	α−NaFeO2	Li, Yang; Ben, Liubin; Yu, Hailong; Zhao, Wenwu; Liu, Xinjiang; Huang, Xuejie	2.8701(1) 2.8701(1) 14.2133(2) 90. 90. 120.	101.40	293.00	0.101325	2022	-1	
62599	R -3 m R	Mn1.98 Al3.72 Si8.28 O33.66 H19.32	Ca1.5Al2Si4O12Cl-frame	Calligaris, M.; Mezzetti, A.; Nardin, G.; Randaccio, L.	9.404(1) 9.404(1) 9.404(1) 94.74(1) 94.74(1) 94.74(1)	822.61	293.00	0.101325	1985	-1	
64158	R -3 c H	Ca3 (Co0.95 Ni0.05) Mn O6	K4CdCl6	Gong, Gaoshang; Duan, Yaran; Zuo, Yuying; Wang, Lichen; Zhou, Jin; Liu, Dewei; Wang, Yongqiang; Wang, Zheng; Su, Yuling	9.1394(4) 9.1394(4) 10.5889(5) 90. 90. 120.	765.98	293.00	0.101325	2023	-1	
64159	R -3 c H	Ca3 (Co0.9 Ni0.1) Mn O6	K4CdCl6	Gong, Gaoshang; Duan, Yaran; Zuo, Yuying; Wang, Lichen; Zhou, Jin; Liu, Dewei; Wang, Yongqiang; Wang, Zheng; Su, Yuling	9.1403(8) 9.1403(8) 10.5889(9) 90. 90. 120.	766.13	293.00	0.101325	2023	-1	
64160	R -3 c H	Ca3 (Co0.85 Ni0.15) Mn O6	K4CdCl6	Gong, Gaoshang; Duan, Yaran; Zuo, Yuying; Wang, Lichen; Zhou, Jin; Liu, Dewei; Wang, Yongqiang; Wang, Zheng; Su, Yuling	9.1368(4) 9.1368(4) 10.5847(5) 90. 90. 120.	765.24	293.00	0.101325	2023	-1	
64440	R -3 c H	(La0.7 Nd0.1 Sr0.2) Mn O3	LaAlO3	Xie, Zhuojia; Zou, Zhengguang; Mao, Zheng; Jiang, Xinyu; Zhang, Weijian	5.50665 5.50665 13.34793 90 90 120	350.52	293.00	0.101325	2022	-1	
64441	R -3 c H	(La0.62 Nd0.18 Sr0.2) Mn O3	LaAlO3	Xie, Zhuojia; Zou, Zhengguang; Mao, Zheng; Jiang, Xinyu; Zhang, Weijian	5.50483 5.50483 13.33463 90 90 120	349.94	293.00	0.101325	2022	-1	
64442	R -3 c H	(La0.6 Nd0.2 Sr0.2) Mn O3	LaAlO3	Xie, Zhuojia; Zou, Zhengguang; Mao, Zheng; Jiang, Xinyu; Zhang, Weijian	5.49682 5.49682 13.32673 90 90 120	348.72	293.00	0.101325	2022	-1	
67575	R 3 2 R	(N H4)6 (Mn Mo9 O32) (H2 O)6	(NH4)6MnMo9O32(H2O)6	Stratemeier, H.; Hitchman, M.A.; Kepert, D.L.; Skelton, B.W.; Sugars, K.E.; White, A.H.	10.084(2) 10.084(2) 10.084(2) 104.31(2) 104.31(2) 104.31(2)	909.40	295.00	0.101325	1992	-1	
70409	R -3 m H	Li0.956 Ni0.844 Co0.1 Mn0.1 O2	α−NaFeO2	Hou, Yuzhen; Ren, Yanbiao; Shi, Tiesheng; Li, Jiaqi; Li, Honglei; Zhang, Lincai; Liu, Yong; Wan, Yuqin; Zhang, Shichao; Zhu, Dandan	2.862 2.862 14.201 90. 90. 120.	100.74	293.00	0.101325	2023	-1	
70656	R 3 c H	(Bi0.99 Gd0.01) (Fe0.95 Mn0.05) O3	LiNbO3	Irandoust, Rozhin; Gholizadeh, Ahmad	5.573(3) 5.573(3) 13.842(4) 90. 90. 120.	372.31	293.00	0.101325	2020	-1	
70657	R 3 c H	(Bi0.99 Y0.01) (Fe0.95 Mn0.05) O3	LiNbO3	Irandoust, Rozhin; Gholizadeh, Ahmad	5.573(2) 5.573(2) 13.834(1) 90. 90. 120.	372.10	293.00	0.101325	2020	-1	
73932	R -3 m H	Li Ni0.8 Co0.1 Mn0.1 O2	α−NaFeO2	Ying, Bixian; Fitzpatrick, Jack R.; Teng, Zhenjie; Chen, Tianxiang; Lo, Tsz Woon Benedict; Siozios, Vassilios; Murray, Claire A.; Brand, Helen E.A.; Day, Sarah; Tang, Chiu C.; Weatherup, Robert S.; Merz, Michael; Nagel, Peter; Schuppler, Stefan; Winter, Martin; Kleiner, Karin	2.8645 2.8645 14.161 90. 90. 120.	100.63	293.00	0.101325	2023	-1	
73966	R -3 m H	Li Ni0.33 Co0.33 Mn0.33 O2	α−NaFeO2	Ying, Bixian; Fitzpatrick, Jack R.; Teng, Zhenjie; Chen, Tianxiang; Lo, Tsz Woon Benedict; Siozios, Vassilios; Murray, Claire A.; Brand, Helen E.A.; Day, Sarah; Tang, Chiu C.; Weatherup, Robert S.; Merz, Michael; Nagel, Peter; Schuppler, Stefan; Winter, Martin; Kleiner, Karin	2.86 2.86 14.227 90. 90. 120.	100.78	293.00	0.101325	2023	-1	
84522	R -3 c H	(La0.5875 Er0.0125) Sr0.4 Mn O3	LaAlO3	Raoufi, Tina; Varzaneh, Ali Ghotbi; Ehsani, Mohammad Hossein; Liu, Enke; Chernenko, Volodymyr	5.49 5.49 13.35 90. 90. 120.	348.46	293.00	0.101325	2022	-1	
84523	R -3 c H	(La0.55 Er0.05) Sr0.4 Mn O3	LaAlO3	Raoufi, Tina; Varzaneh, Ali Ghotbi; Ehsani, Mohammad Hossein; Liu, Enke; Chernenko, Volodymyr	5.462 5.462 13.44 90. 90. 120.	347.24	293.00	0.101325	2022	-1	
84524	R -3 c H	(La0.5 Er0.1) Sr0.4 Mn O3	LaAlO3	Raoufi, Tina; Varzaneh, Ali Ghotbi; Ehsani, Mohammad Hossein; Liu, Enke; Chernenko, Volodymyr	5.3477 5.3477 13.34 90. 90. 120.	330.39	293.00	0.101325	2022	-1	
84746	R -3 c H	Ca3 Co (Mn0.95 Cr0.05) O6	K4CdCl6	Zhou, Jin; Gong, Gaoshang; Duan, Yaran; Wang, Lichen; Zuo, Yuying; Wang, Yongqiang; Su, Yuling	9.1306(4) 9.1306(4) 10.5757(4) 90. 90. 120.	763.55	293.00	0.101325	2023	-1	
84747	R -3 c H	Ca3 Co (Mn0.9 Cr0.1) O6	K4CdCl6	Zhou, Jin; Gong, Gaoshang; Duan, Yaran; Wang, Lichen; Zuo, Yuying; Wang, Yongqiang; Su, Yuling	9.1239(5) 9.1239(5) 10.5710(5) 90. 90. 120.	762.09	293.00	0.101325	2023	-1	
84751	R -3 c H	Ca3 Co (Mn0.85 Cr0.15) O6	K4CdCl6	Zhou, Jin; Gong, Gaoshang; Duan, Yaran; Wang, Lichen; Zuo, Yuying; Wang, Yongqiang; Su, Yuling	9.1248(5) 9.1248(5) 10.5636(6) 90. 90. 120.	761.71	293.00	0.101325	2023	-1	
88218	R -3 c R	Sr La Mn Ru O6	LaAlO3	Horikubi, T.; Mori, T.; Nonobe, H.; Kamegashira, N.	5.5242(5) 5.5242(5) 5.5242(5) 60.538(5) 60.538(5) 60.538(5)	120.65	483.00	0.101325	1999	-1	
88219	R -3 c R	Sr La Mn Ru O6	LaAlO3	Horikubi, T.; Mori, T.; Nonobe, H.; Kamegashira, N.	5.5268(4) 5.5268(4) 5.5268(4) 60.512(4) 60.512(4) 60.512(4)	120.75	513.00	0.101325	1999	-1	
88220	R -3 c R	Sr La Mn Ru O6	LaAlO3	Horikubi, T.; Mori, T.; Nonobe, H.; Kamegashira, N.	5.5291(3) 5.5291(3) 5.5291(3) 60.524(3) 60.524(3) 60.524(3)	120.94	543.00	0.101325	1999	-1	
88221	R -3 c R	Sr La Mn Ru O6	LaAlO3	Horikubi, T.; Mori, T.; Nonobe, H.; Kamegashira, N.	5.5322(4) 5.5322(4) 5.5322(4) 60.515(3) 60.515(3) 60.515(3)	121.12	573.00	0.101325	1999	-1	
88222	R -3 c R	Sr La Mn Ru O6	LaAlO3	Horikubi, T.; Mori, T.; Nonobe, H.; Kamegashira, N.	5.5415(3) 5.5415(3) 5.5415(3) 60.461(3) 60.461(3) 60.461(3)	121.58	673.00	0.101325	1999	-1	
88223	R -3 c R	Sr La Mn Ru O6	LaAlO3	Horikubi, T.; Mori, T.; Nonobe, H.; Kamegashira, N.	5.5517(3) 5.5517(3) 5.5517(3) 60.40(3) 60.40(3) 60.40(3)	122.09	773.00	0.101325	1999	-1	
90022	R -3 c H	(La1.33 Na0.66) (Mn0.66 Ti1.34) O6	LaAlO3	Ruiz, A.I.; Lopez, M.L.; Veiga, M.L.; Pico, C.	5.5055(2) 5.5055(2) 13.4618(1) 90. 90. 120.	353.37	600.00	0.101325	2000	-1	
90023	R -3 c H	(La1.33 Na0.66) (Mn0.66 Ti1.34) O6	LaAlO3	Ruiz, A.I.; Lopez, M.L.; Veiga, M.L.; Pico, C.	5.5180(3) 5.5180(3) 13.4844(1) 90. 90. 120.	355.57	700.00	0.101325	2000	-1	
90024	R -3 c H	(La1.33 Na0.55) (Mn0.55 Ti1.45) O6	LaAlO3	Ruiz, A.I.; Lopez, M.L.; Veiga, M.L.; Pico, C.	5.493(5) 5.493(6) 13.444(6) 90. 90. 120.	351.30	300.00	0.101325	2000	-1	
90025	R -3 c H	(La1.33 Na0.44) (Mn0.44 Ti1.56) O6	LaAlO3	Ruiz, A.I.; Lopez, M.L.; Veiga, M.L.; Pico, C.	5.490(1) 5.490(1) 13.434(5) 90. 90. 120.	350.66	300.00	0.101325	2000	-1	
90356	R -3 c H	(La0.8 Sr0.083) (Mn (O2.783 F0.183))	LaAlO3	Quo, Y.-Q.; Zhang, X.-H.; Waeppling, R.	5.529(2) 5.529(2) 13.361(8) 90. 90. 120.	353.72	293.00	0.101325	2000	-1	
90357	R -3 c H	(La0.717 Sr0.167) (Mn (O2.583 F0.333))	LaAlO3	Quo, Y.-Q.; Zhang, X.-H.; Waeppling, R.	5.527 5.527 13.355(1) 90. 90. 120.	353.31	293.00	0.101325	2000	-1	
90358	R -3 c H	(La0.667 Sr0.317) (Mn (O2.383 F0.55))	LaAlO3	Quo, Y.-Q.; Zhang, X.-H.; Waeppling, R.	5.512(5) 5.512(5) 13.356(8) 90. 90. 120.	351.42	293.00	0.101325	2000	-1	
90359	R -3 c H	(La0.667 Sr0.317) (Mn (O2.333 F0.633))	LaAlO3	Quo, Y.-Q.; Zhang, X.-H.; Waeppling, R.	5.511(5) 5.511(5) 13.356(8) 90. 90. 120.	351.29	293.00	0.101325	2000	-1	
90360	R -3 c H	(La0.633 Sr0.35) (Mn (O2.183 F0.783))	LaAlO3	Quo, Y.-Q.; Zhang, X.-H.; Waeppling, R.	5.503(9) 5.503(9) 13.351(2) 90. 90. 120.	350.14	293.00	0.101325	2000	-1	
90361	R -3 c H	(La0.633 Sr0.35) (Mn (O1.967 F0.967))	LaAlO3	Quo, Y.-Q.; Zhang, X.-H.; Waeppling, R.	5.496(6) 5.496(6) 13.359(3) 90. 90. 120.	349.46	293.00	0.101325	2000	-1	
90753	R -3 m H	(Li0.98 Ni0.02) (Li0.05 Ni0.75 Co0.1 Mn0.1) O2	α−NaFeO2	Arai, H.; Tsuda, M.; Sakurai, Y.	2.8645(1) 2.8645(1) 14.161(1) 90. 90. 120.	100.63	293.00	0.101325	2000	-1	
93019	R -3 c H	La1.33 Na0.44 Mn0.44 Ti1.56 O6	LaAlO3	Ruiz, A.I.; Lopez, M.L.; Pico, C.; Veiga, M.L.; Ezquerra, T.A.	5.4975(3) 5.4975(3) 13.433(5) 90 90 120	351.59	293.00	0.101325	2001	-1	
93020	R -3 c H	La1.33 Na0.44 Mn0.44 Ti1.56 O6	LaAlO3	Ruiz, A.I.; Lopez, M.L.; Pico, C.; Veiga, M.L.; Ezquerra, T.A.	5.490(1) 5.490(1) 13.434(5) 90 90 120	350.66	293.00	0.101325	2001	-1	
97990	R -3 c H	(La0.667 (Ba0.5 Ca0.5)0.333) Mn O3	LaAlO3	Zhang, Y.B.; Li, S.; Sun, C.Q.; Gao, W.	5.5130(2) 5.5130(2) 13.4103(6) 90 90 120	352.98	293.00	0.101325	2003	-1	
104726	R -3 m H	Li (Ni0.6 Co0.2 Mn0.2) O2	α−NaFeO2	Wu, Lei; Liu, Yan; Zhang, Dengke; Feng, Liwei; Qin, Wenchao	2.8744 2.8744 14.2170 90. 90. 120.	101.73	293.00	0.101325	2020	-1	
104731	R -3 m H	Li (Ni0.6 Co0.2 Mn0.2) O2	α−NaFeO2	Wu, Lei; Liu, Yan; Zhang, Dengke; Feng, Liwei; Qin, Wenchao	2.8714 2.8714 14.2273 90. 90. 120.	101.58	293.00	0.101325	2020	-1	
104738	R -3 m H	Li (Ni0.6 Co0.2 Mn0.2) O2	α−NaFeO2	Wu, Lei; Liu, Yan; Zhang, Dengke; Feng, Liwei; Qin, Wenchao	2.8722 2.8722 14.2319 90. 90. 120.	101.68	293.00	0.101325	2020	-1	
104776	R -3 m H	Li (Ni0.6 Co0.2 Mn0.2) O2	α−NaFeO2	Wu, Lei; Liu, Yan; Zhang, Dengke; Feng, Liwei; Qin, Wenchao	2.8727 2.8727 14.2280 90. 90. 120.	101.68	293.00	0.101325	2020	-1	
112423	R -3 c H	(La0.6 Sr0.4) (Mn0.9 Al0.1 O3)	LaAlO3	Elhamza, Amal; Rhouma, F.I.H.; Dhahri, J.; Hlil, E.K.	5.4854(7) 5.4854(7) 13.4753(3) 90. 90. 120.	351.14	293.00	0.101325	2017	-1	
112424	R -3 c H	(La0.6 Sr0.4) (Mn0.85 Al0.15 O3)	LaAlO3	Elhamza, Amal; Rhouma, F.I.H.; Dhahri, J.; Hlil, E.K.	5.4629(3) 5.4629(3) 13.4739(2) 90. 90. 120.	348.23	293.00	0.101325	2017	-1	
112425	R -3 c H	(La0.6 Sr0.4) (Mn0.8 Al0.2 O3)	LaAlO3	Elhamza, Amal; Rhouma, F.I.H.; Dhahri, J.; Hlil, E.K.	5.4599(5) 5.4599(5) 13.3334(4) 90. 90. 120.	344.22	293.00	0.101325	2017	-1	
113035	R -3 m H	Li (Ni0.8 Co0.1 Mn0.1) O2	α−NaFeO2	Ge, Mingyuan; Wi, Sungun; Liu, Xiang; Bai, Jianming; Ehrlich, Steven; Lu, Deyu; Lee, Wah‐Keat; Chen, Zonghai; Wang, Feng	2.87834(0) 2.87834(0) 14.2622(5) 90. 90. 120.	102.33	293.00	0.101325	2021	-1	
113745	R -3 m H	(Li1.06 Mn0.61 Fe0.01 Ni0.24) O2	α−NaFeO2	Ye, Zhengcheng; Zhang, Bin; Chen, Ting; Wu, Zhenguo; Wang, Daqiang; Xiang, Wei; Sun, Yan; Liu, Yuxia; Liu, Yang; Zhang, Jun; Song, Yang; Guo, Xiaodong	2.8692 2.8692 14.2813 90. 90. 120.	101.82	293.00	0.101325	2021	-1	
113829	R -3 m H	(Ni0.811 Li0.011 Co0.115 Mn0.063) (Li0.989 Ni0.011) O2	α−NaFeO2	Zou, Yu‐Gang; Mao, Huican; Meng, Xin‐Hai; Du, Ya‐Hao; Sheng, Hang; Yu, Xiqian; Shi, Ji‐Lei; Guo, Yu‐Guo	2.8710 2.8710 14.1903 90. 90. 120.	101.30	293.00	0.101325	2021	-1	
119293	R -3 c H	(La0.7 Ca0.26 Na0.04) Mn O3	LaAlO3	Yanchevskii, O.Z.; Tovstolytkin, A.I.; V’yunov, O.I.; Belous, A.G.	5.473(2) 5.473(2) 13.363(7) 90. 90. 120.	346.65	293.00	0.101325	2008	-1	
119294	R -3 c H	(La0.7 Ca0.24 Na0.06) Mn O3	LaAlO3	Yanchevskii, O.Z.; Tovstolytkin, A.I.; V’yunov, O.I.; Belous, A.G.	5.469(3) 5.469(3) 13.366(7) 90. 90. 120.	346.22	293.00	0.101325	2008	-1	
119295	R -3 c H	(La0.7 Ca0.22 Na0.08) Mn O3	LaAlO3	Yanchevskii, O.Z.; Tovstolytkin, A.I.; V’yunov, O.I.; Belous, A.G.	5.471(3) 5.471(3) 13.365(5) 90. 90. 120.	346.44	293.00	0.101325	2008	-1	
119296	R -3 c H	(La0.7 Ca0.2 Na0.1) Mn O3	LaAlO3	Yanchevskii, O.Z.; Tovstolytkin, A.I.; V’yunov, O.I.; Belous, A.G.	5.472(1) 5.472(1) 13.346(4) 90. 90. 120.	346.08	293.00	0.101325	2008	-1	
119400	R -3 c H	La0.7 Sr0.3 Mn0.99 Cu0.01 O3	LaAlO3	Belous, A.G.; V’yunov, O.I.; Yanchevskii, O.Z.; Tovstolytkin, A.I.; Golub, V.O.	5.5070(1) 5.5070(1) 13.3592(2) 90. 90. 120.	350.87	293.00	0.101325	2006	-1	
119401	R -3 c H	La0.7 Sr0.3 Mn0.975 Cu0.025 O3	LaAlO3	Belous, A.G.; V’yunov, O.I.; Yanchevskii, O.Z.; Tovstolytkin, A.I.; Golub, V.O.	5.5054(2) 5.5054(2) 13.3560(3) 90. 90. 120.	350.58	293.00	0.101325	2006	-1	
119402	R -3 c H	La0.7 Sr0.3 Mn0.96 Cu0.04 O3	LaAlO3	Belous, A.G.; V’yunov, O.I.; Yanchevskii, O.Z.; Tovstolytkin, A.I.; Golub, V.O.	5.5057(2) 5.5057(2) 13.3556(2) 90. 90. 120.	350.61	293.00	0.101325	2006	-1	
119403	R -3 c H	La0.7 Sr0.3 Mn0.95 Cu0.05 O3	LaAlO3	Belous, A.G.; V’yunov, O.I.; Yanchevskii, O.Z.; Tovstolytkin, A.I.; Golub, V.O.	5.5047(5) 5.5047(5) 13.3481(7) 90. 90. 120.	350.28	293.00	0.101325	2006	-1	
119404	R -3 c H	La0.7 Sr0.3 Mn0.925 Cu0.075 O3	LaAlO3	Belous, A.G.; V’yunov, O.I.; Yanchevskii, O.Z.; Tovstolytkin, A.I.; Golub, V.O.	5.5043(2) 5.5043(2) 13.3470(3) 90. 90. 120.	350.20	293.00	0.101325	2006	-1	
119405	R -3 c H	La0.7 Sr0.3 Mn0.9 Cu0.1 O3	LaAlO3	Belous, A.G.; V’yunov, O.I.; Yanchevskii, O.Z.; Tovstolytkin, A.I.; Golub, V.O.	5.5017(3) 5.5017(3) 13.3396(4) 90. 90. 120.	349.68	293.00	0.101325	2006	-1	
119406	R -3 c H	La0.7 Sr0.3 Mn0.875 Cu0.125 O3	LaAlO3	Belous, A.G.; V’yunov, O.I.; Yanchevskii, O.Z.; Tovstolytkin, A.I.; Golub, V.O.	5.5017(2) 5.5017(2) 13.3371(4) 90. 90. 120.	349.61	293.00	0.101325	2006	-1	
119407	R -3 c H	La0.7 Sr0.3 Mn0.85 Cu0.15 O3	LaAlO3	Belous, A.G.; V’yunov, O.I.; Yanchevskii, O.Z.; Tovstolytkin, A.I.; Golub, V.O.	5.5000(3) 5.5000(3) 13.3321(4) 90. 90. 120.	349.26	293.00	0.101325	2006	-1	
