CollectionCode	HMS	StructuredFormula	StructureType	Authors	CellParameter	CellVolume	Temperature	Pressure	PublicationYear	Quality	
159416	P b n m	((Pr0.5 Bi0.1) Sr0.4) (Mn O3)	GdFeO3	Kammoun, I.; Cheikhrouhou-Koubaa, W.; Boujelben, W.; Cheikhrouhou, A.	5.4424(9) 5.4846(3) 7.6726(9) 90. 90. 90.	229.02	293.00	0.101325	2008	10	
159417	P b n m	((Pr0.4 Bi0.2) Sr0.4) (Mn O3)	GdFeO3	Kammoun, I.; Cheikhrouhou-Koubaa, W.; Boujelben, W.; Cheikhrouhou, A.	5.4410(9) 5.4860(1) 7.6589(1) 90. 90. 90.	228.61	293.00	0.101325	2008	10	
159418	P b n m	((Pr0.3 Bi0.3) Sr0.4) (Mn O3)	GdFeO3	Kammoun, I.; Cheikhrouhou-Koubaa, W.; Boujelben, W.; Cheikhrouhou, A.	5.4382(3) 5.4802(8) 7.6496(2) 90. 90. 90.	227.98	293.00	0.101325	2008	10	
159419	P b n m	((Pr0.2 Bi0.4) Sr0.4) (Mn O3)	GdFeO3	Kammoun, I.; Cheikhrouhou-Koubaa, W.; Boujelben, W.; Cheikhrouhou, A.	5.4350(3) 5.4807(6) 7.6403(8) 90. 90. 90.	227.59	293.00	0.101325	2008	10	
159749	P b n m	(Pr0.6 Sr0.4) (Mn0.95 Bi0.05) O3	GdFeO3	Kammoun, I.; Cheikhrouhou-Koubaa, W.; Boujelben, W.; Cheikhrouhou, A.	5.4500(1) 5.4843(6) 7.6922(4) 90. 90. 90.	229.92	300.00	0.101325	2008	10	
159750	P b n m	(Pr0.6 Sr0.4) (Mn0.9 Bi0.1) O3	GdFeO3	Kammoun, I.; Cheikhrouhou-Koubaa, W.; Boujelben, W.; Cheikhrouhou, A.	5.4500(6) 5.4889(8) 7.6917(4) 90. 90. 90.	230.09	300.00	0.101325	2008	10	
159762	P b n m	(Pr0.9 (Na0.8 K0.2)0.1) (Mn O3)	GdFeO3	Zouari, S.; Ranno, L.; Cheikhrouhou, A.; Strobel, P.	5.4587(2) 5.4749(2) 7.7181(3) 90. 90. 90.	230.66	293.00	0.101325	2008	10	
159763	P b n m	(Pr0.9 (Na0.6 K0.4)0.1) (Mn O3)	GdFeO3	Zouari, S.; Ranno, L.; Cheikhrouhou, A.; Strobel, P.	5.4594(2) 5.4764(2) 7.7191(3) 90. 90. 90.	230.78	293.00	0.101325	2008	10	
159764	P b n m	(Pr0.9 (Na0.4 K0.6)0.1) (Mn O3)	GdFeO3	Zouari, S.; Ranno, L.; Cheikhrouhou, A.; Strobel, P.	5.4623(3) 5.4899(3) 7.7235(3) 90. 90. 90.	231.61	293.00	0.101325	2008	10	
159765	P b n m	(Pr0.9 (Na0.2 K0.8)0.1) (Mn O3)	GdFeO3	Zouari, S.; Ranno, L.; Cheikhrouhou, A.; Strobel, P.	5.4645(4) 5.5002(4) 7.7231(5) 90. 90. 90.	232.12	293.00	0.101325	2008	10	
161014	C m m m	Nd Ba (Mn Co) O6	BaMn2TbO6	Snedden, A.; Wright, A.J.; Greaves, C.	7.7495(1) 7.78632(9) 7.67817(9) 90. 90. 90.	463.30	2.00	0.101325	2008	10	
165817	P n m a	(La0.604 Ca0.396) ((Mn0.9 Co0.1) O3)	GdFeO3	Vashook, V.; Franke, D.; Zosel, J.; Vasylechko, L.; Schmidt, M.; Guth, U.	5.42588(7) 7.65818(8) 5.44098(7) 90. 90. 90.	226.09	293.00	0.101325	2009	10	
165818	P n m a	(La0.65 Ca0.35) ((Mn0.3 Co0.7) O3)	GdFeO3	Vashook, V.; Franke, D.; Zosel, J.; Vasylechko, L.; Schmidt, M.; Guth, U.	5.3962(3) 7.6404(4) 5.4351(2) 90. 90. 90.	224.08	293.00	0.101325	2009	10	
165819	P n m a	(La0.6 Ca0.4) ((Mn0.1 Co0.9) O3)	GdFeO3	Vashook, V.; Franke, D.; Zosel, J.; Vasylechko, L.; Schmidt, M.; Guth, U.	5.3846(5) 7.6286(7) 5.4307(5) 90. 90. 90.	223.08	293.00	0.101325	2009	10	
169124	P n m a	(Sr0.5 Ca0.5) (Mn0.5 Ru0.5) O3	GdFeO3	Ricciardo, R.A.; Cuthbert, H.L.; Woodward, P.M.; Zhou Qing Di; Kennedy, B.J.; Zhang Zhao Ming; Avdeev, M.; Jang Ling Yun	5.4477(6) 7.6996(7) 5.4481(8) 90. 90. 90.	228.52	298.00	0.101325	2010	10	
169125	P n m a	(Sr0.5 Ca0.5) (Mn0.5 Ru0.5) O3	GdFeO3	Ricciardo, R.A.; Cuthbert, H.L.; Woodward, P.M.; Zhou Qing Di; Kennedy, B.J.; Zhang Zhao Ming; Avdeev, M.; Jang Ling Yun	5.4494(4) 7.6981(4) 5.4473(4) 90. 90. 90.	228.51	3.00	0.101325	2010	10	
170137	P m c 21	Ba6 Mn4 Si12 O34 Cl3		Mo, X.; Ferguson, E.; Hwu, S.-J.	6.8211(14) 9.6203(19) 13.172(3) 90.00 90.00 90.00	864.36	295.00	0.101325	2005	10	
171765	P b c n	(Fe0.263 Nb0.633 Mn0.07 Ta0.034) O2	Nb2FeO6	Tarantino, S.C.; Zema, M.	14.2427(3) 5.7290(1) 5.0856(1) 90 90 90	414.97	293.00	0.101325	2005	10	
171766	P b c n	(Fe0.264 Nb0.633 Mn0.07 Ta0.034) O2	Nb2FeO6	Tarantino, S.C.; Zema, M.	14.2445(3) 5.7265(1) 5.0789(1) 90 90 90	414.29	293.00	0.101325	2005	10	
171767	P b c n	(Fe0.263 Nb0.633 Mn0.07 Ta0.034) O2	Nb2FeO6	Tarantino, S.C.; Zema, M.	14.2501(3) 5.7263(1) 5.0767(1) 90 90 90	414.26	293.00	0.101325	2005	10	
171768	P b c n	(Fe0.264 Mn0.07 Nb0.633 Ta0.033) O2	Nb2FeO6	Tarantino, S.C.; Zema, M.	14.2582(3) 5.7290(1) 5.0748(1) 90 90 90	414.54	293.00	0.101325	2005	10	
171769	P b c n	Fe0.264 Mn0.07 Nb0.633 Ta0.034 O2	Nb2FeO6	Tarantino, S.C.; Zema, M.	14.2600(3) 5.7293(1) 5.0746(1) 90 90 90	414.59	293.00	0.101325	2005	10	
171770	P b c n	Fe0.79 Mn0.209 Nb1.901 Ta0.1 O6	Nb2FeO6	Tarantino, S.C.; Zema, M.	14.2658(3) 5.7299(1) 5.0748(1) 90 90 90	414.82	293.00	0.101325	2005	10	
171771	P b c n	Fe0.791 Mn0.209 Nb1.9 Ta0.1 O6	Nb2FeO6	Tarantino, S.C.; Zema, M.	14.2733(3) 5.7317(1) 5.0646(1) 90 90 90	414.34	293.00	0.101325	2005	10	
171772	P b c n	Fe0.791 Mn0.209 Nb1.9 Ta0.1 O6	Nb2FeO6	Tarantino, S.C.; Zema, M.	14.2744(3) 5.7321(1) 5.0616(1) 90 90 90	414.15	293.00	0.101325	2005	10	
171773	P b c n	Fe0.791 Mn0.209 Nb1.898 Ta0.102 O6	Nb2FeO6	Tarantino, S.C.; Zema, M.	14.2852(3) 5.7361(1) 5.0574(1) 90 90 90	414.41	293.00	0.101325	2005	10	
171992	P n m a	Nd0.7 Pb0.3 Mn0.9 Fe0.1 O3	GdFeO3	Blanco, J.J.; Insausti, M.; de Muro, I.G.; Lezama, L.; Rojo, T.	5.4597(4) 5.4583(6) 5.4864(4) 90. 90. 90.	163.50	250.00	0.101325	2006	10	
171993	P n m a	Nd0.7 Pb0.3 Mn0.9 Fe0.1 O3	GdFeO3	Blanco, J.J.; Insausti, M.; de Muro, I.G.; Lezama, L.; Rojo, T.	5.459(1) 5.459(1) 5.479(2) 90. 90. 90.	163.28	1.50	0.101325	2006	10	
172003	P c m 21	Ca2.5 Sr0.5 Ga1.2 Mn1.8 O8	Ca3TiFe2O8	Allix, M.; Battle, P.D.; Frampton, P.P.C.; Rosseinsky, M.J.; Ruiz-Bustos, R.	5.4411(3) 11.3823(6) 5.3063(3) 90. 90. 90.	328.63	270.00	0.101325	2006	10	
174165	P b n m	(Bi0.5 Ca0.5) (Fe0.5 Mn0.5) O3	GdFeO3	Troyanchuk, I.O.; Karpinskii, D.V.; Bushinskii, M.V.; Chobot, A.N.; Pushkarev, N.V.; Prohnenko, O.; Kopcewicz, M.; Szymczak, R.	5.369(7) 5.441(5) 7.637(6) 90. 90. 90.	223.10	2.00	0.101325	2009	10	
174166	P b n m	(Bi0.5 Ca0.5) (Fe0.5 Mn0.5) O3	GdFeO3	Troyanchuk, I.O.; Karpinskii, D.V.; Bushinskii, M.V.; Chobot, A.N.; Pushkarev, N.V.; Prohnenko, O.; Kopcewicz, M.; Szymczak, R.	5.392(8) 5.448(9) 7.662(7) 90. 90. 90.	225.08	400.00	0.101325	2009	10	
177453	P m n 21	Li2 (Cd0.99 Mn0.01) (Ge O4)	Cu3AsS4	Wang, Wei; Wei, Yi; Qiu, Lei; Molokeev, Maxim S.; Yang, Hang; Liu, Huiru; Gao, Rui; Guan, Mengyu; Tu, Dong; Li, Guogang	6.63438(6) 5.46592(4) 5.12833(5) 90 90 90	185.96	300.00	0.101325	2024	10	
177454	P m n 21	Li2 (Cd0.85 Mn0.15) (Ge O4)	Cu3AsS4	Wang, Wei; Wei, Yi; Qiu, Lei; Molokeev, Maxim S.; Yang, Hang; Liu, Huiru; Gao, Rui; Guan, Mengyu; Tu, Dong; Li, Guogang	6.61024(6) 5.46932(4) 5.11877(5) 90 90 90	185.06	300.00	0.101325	2024	10	
177455	P m n 21	Li2 (Cd0.9 Mn0.1) (Ge O4)	Cu3AsS4	Wang, Wei; Wei, Yi; Qiu, Lei; Molokeev, Maxim S.; Yang, Hang; Liu, Huiru; Gao, Rui; Guan, Mengyu; Tu, Dong; Li, Guogang	6.61905(5) 5.46876(4) 5.12243(5) 90 90 90	185.42	300.00	0.101325	2024	10	
177456	P m n 21	Li2 (Cd0.8 Mn0.2) (Ge O4)	Cu3AsS4	Wang, Wei; Wei, Yi; Qiu, Lei; Molokeev, Maxim S.; Yang, Hang; Liu, Huiru; Gao, Rui; Guan, Mengyu; Tu, Dong; Li, Guogang	6.60080(8) 5.47009(6) 5.11468(6) 90 90 90	184.67	300.00	0.101325	2024	10	
177457	P m n 21	Li2 (Cd0.98 Mn0.02) (Ge O4)	Cu3AsS4	Wang, Wei; Wei, Yi; Qiu, Lei; Molokeev, Maxim S.; Yang, Hang; Liu, Huiru; Gao, Rui; Guan, Mengyu; Tu, Dong; Li, Guogang	6.63323(5) 5.46569(4) 5.12804(5) 90 90 90	185.91	300.00	0.101325	2024	10	
177458	P m n 21	Li2 (Cd0.75 Mn0.25) (Ge O4)	Cu3AsS4	Wang, Wei; Wei, Yi; Qiu, Lei; Molokeev, Maxim S.; Yang, Hang; Liu, Huiru; Gao, Rui; Guan, Mengyu; Tu, Dong; Li, Guogang	6.59226(7) 5.47070(6) 5.11062(6) 90 90 90	184.31	300.00	0.101325	2024	10	
177459	P m n 21	Li2 (Cd0.7 Mn0.3) (Ge O4)	Cu3AsS4	Wang, Wei; Wei, Yi; Qiu, Lei; Molokeev, Maxim S.; Yang, Hang; Liu, Huiru; Gao, Rui; Guan, Mengyu; Tu, Dong; Li, Guogang	6.58272(10) 5.47170(7) 5.10664(8) 90 90 90	183.93	300.00	0.101325	2024	10	
177460	P m n 21	Li2 (Cd0.95 Mn0.05) (Ge O4)	Cu3AsS4	Wang, Wei; Wei, Yi; Qiu, Lei; Molokeev, Maxim S.; Yang, Hang; Liu, Huiru; Gao, Rui; Guan, Mengyu; Tu, Dong; Li, Guogang	6.62884(7) 5.46658(4) 5.12655(6) 90 90 90	185.77	300.00	0.101325	2024	10	
179912	A 21 a m	Sr2.9 La0.1 (Sn1.9 Mn0.1) O7	Ca3Mn2O7	Blasco, J.; Gracia, D.; Lafuerza, S.; Cuartero, V.; Subías, G.	5.7019(1) 5.7308(1) 20.6127(2) 90. 90. 90.	673.55	293.00	0.101325	2024	10	
180006	P n m a	(La Sr) (Mn Sn) O6	GdFeO3	Yang Tao; Perkisas, T.; Hadermann, J.; Croft, M.; Ignatov, A.; van Tendeloo, G.; Greenblatt, M.	5.6400(5) 7.9773(7) 5.6435(6) 90. 90. 90.	253.91	293.00	0.101325	2011	10	
180007	I m m a	(La Ba) (Mn Sn) O6	BaPbO3(oI20)	Yang Tao; Perkisas, T.; Hadermann, J.; Croft, M.; Ignatov, A.; van Tendeloo, G.; Greenblatt, M.	5.729(3) 8.1065(7) 5.730(3) 90. 90. 90.	266.11	293.00	0.101325	2011	10	
180622	P n m a	(Mg1.30 Mn0.70) Mg5 Si8 O22 (O H)2	Mg7Si8O22(OH)2	Welch, M.D.; Camara, F.; Oberti, R.	18.5639(7) 17.9700(7) 5.2789(2) 90. 90. 90.	1761.01	298.00	0.101325	2011	10	
180623	P n m a	(Mg1.30 Mn0.70) Mg5 Si8 O22 (O H)2	Mg7Si8O22(OH)2	Welch, M.D.; Camara, F.; Oberti, R.	18.6032(6) 17.9990(5) 5.2890(2) 90. 90. 90.	1770.96	473.00	0.101325	2011	10	
180624	P n m a	(Mg1.30 Mn0.70) Mg5 Si8 O22 (O H)2	Mg7Si8O22(OH)2	Welch, M.D.; Camara, F.; Oberti, R.	18.6627(6) 18.0346(6) 5.3036(3) 90. 90. 90.	1785.06	673.00	0.101325	2011	10	
180625	P n m a	(Mg1.30 Mn0.70) Mg5 Si8 O22 (O H)2	Mg7Si8O22(OH)2	Welch, M.D.; Camara, F.; Oberti, R.	18.7276(5) 18.0697(4) 5.3153(2) 90. 90. 90.	1798.71	873.00	0.101325	2011	10	
180626	P n m a	(Mg1.30 Mn0.70) Mg5 Si8 O22 (O H)2	Mg7Si8O22(OH)2	Welch, M.D.; Camara, F.; Oberti, R.	18.7557(7) 18.0868(9) 5.3192(3) 90. 90. 90.	1804.44	973.00	0.101325	2011	10	
180627	P n m a	(Mg1.30 Mn0.70) Mg5 Si8 O22 (O H)2	Mg7Si8O22(OH)2	Welch, M.D.; Camara, F.; Oberti, R.	18.5613(6) 17.9699(6) 5.2783(2) 90. 90. 90.	1760.55	303.00	0.101325	2011	10	
182005	I m m a	(Bi0.77 Sm0.23) ((Fe0.65 Mn0.35) O3)	BaPbO3(oI20)	Saxin, S.; Knee, C.S.	5.5906(4) 7.8104(4) 5.6030(4) 90. 90. 90.	244.65	293.00	0.101325	2011	10	
182006	I m m a	(Bi0.93 Sm0.07) ((Fe0.76 Mn0.24) O3)	BaPbO3(oI20)	Saxin, S.; Knee, C.S.	5.58076(10) 7.79267(9) 5.59169(8) 90. 90. 90.	243.18	293.00	0.101325	2011	10	
183829	P m n 21	Li1.98 Fe0.82 Mn0.2 (Si O4)	Cu3AsS4	Sirisopanaporn, C.; Dominko, R.; Masquelier, C.; Armstrong, A.R.; Mali, G.; Bruce, P.G.	6.2798(2) 5.3469(2) 4.9681(2) 90. 90. 90.	166.82	298.00	0.101325	2011	10	
183831	P m n b	Li2 Fe0.79 Mn0.21 (Si O4)	Li3PO4	Sirisopanaporn, C.; Dominko, R.; Masquelier, C.; Armstrong, A.R.; Mali, G.; Bruce, P.G.	6.29101(9) 10.7066(2) 5.03613(7) 90. 90. 90.	339.21	298.00	0.101325	2011	10	
183832	P m n 21	Li2 Fe0.53 Mn0.47 (Si O4)	Cu3AsS4	Sirisopanaporn, C.; Dominko, R.; Masquelier, C.; Armstrong, A.R.; Mali, G.; Bruce, P.G.	6.2850(2) 5.3540(2) 4.9684(2) 90. 90. 90.	167.19	298.00	0.101325	2011	10	
183833	P m n b	Li1.86 Fe0.58 Mn0.56 (Si O4)	Li3PO4	Sirisopanaporn, C.; Dominko, R.; Masquelier, C.; Armstrong, A.R.; Mali, G.; Bruce, P.G.	6.29309(11) 10.7698(3) 5.03976(11) 90. 90. 90.	341.57	298.00	0.101325	2011	10	
185411	B m a b	(Sm1.5 Sr0.5) (Ni0.97 Mn0.03) O4	La2CuO4	Jia Bowen; Liu Xiaoqiang; Chen Xiangming	5.32164(15) 5.37410(16) 12.30671(35) 90. 90. 90.	351.96	293.00	0.101325	2011	10	
185412	B m a b	(Sm1.5 Sr0.5) (Ni0.95 Mn0.05) O4	La2CuO4	Jia Bowen; Liu Xiaoqiang; Chen Xiangming	5.32479(15) 5.37722(15) 12.30581(32) 90. 90. 90.	352.35	293.00	0.101325	2011	10	
185413	B m a b	(Sm1.5 Sr0.5) (Ni0.9 Mn0.1) O4	La2CuO4	Jia Bowen; Liu Xiaoqiang; Chen Xiangming	5.34616(20) 5.36838(20) 12.29046(43) 90. 90. 90.	352.74	293.00	0.101325	2011	10	
186068	P c m 21	Ca2 (Ca0.5 Sr0.5) Ga Mn2 O8	Ca3TiFe2O8	Bera, A.K.; Yusuf, S.M.; Mirebeau, I.	5.4364(2) 11.3624(5) 5.3019(2) 90. 90. 90.	327.50	275.00	0.101325	2011	10	
187095	P n m a	(La0.7 Ca0.3) ((Mn0.85 Cr0.15) O3)	GdFeO3	Terashita, H.; Cezar, J.C.; Ardito, F.M.; Bufaical, L.F.; Granado, E.	5.46028(4) 7.71752(5) 5.47757(3) 90. 90. 90.	230.82	293.00	0.101325	2012	10	
187096	P n m a	(La0.7 Ca0.3) ((Mn0.5 Cr0.5) O3)	GdFeO3	Terashita, H.; Cezar, J.C.; Ardito, F.M.; Bufaical, L.F.; Granado, E.	5.43994(5) 7.69426(6) 5.46163(4) 90. 90. 90.	228.60	293.00	0.101325	2012	10	
187097	P n m a	(La0.7 Ca0.3) ((Mn0.3 Cr0.7) O3)	GdFeO3	Terashita, H.; Cezar, J.C.; Ardito, F.M.; Bufaical, L.F.; Granado, E.	5.43248(3) 7.68540(6) 5.45469(4) 90. 90. 90.	227.74	293.00	0.101325	2012	10	
187233	I m m a	(Bi0.82 La0.18) ((Fe0.6 Mn0.4) O3)	BaPbO3(oI20)	Khomchenko, V.A.; Troyanchuk, I.O.; Karpinsky, D.V.; Das, S.; Amaral, V.S.; Tovar, M.; Sikolenko, V.; Paixao, J.A.	5.58967(5) 7.79109(6) 5.60309(5) 90. 90. 90.	244.01	293.00	0.101325	2012	10	
187234	P n m a	(Bi0.6 La0.4) ((Fe0.6 Mn0.4) O3)	GdFeO3	Khomchenko, V.A.; Troyanchuk, I.O.; Karpinsky, D.V.; Das, S.; Amaral, V.S.; Tovar, M.; Sikolenko, V.; Paixao, J.A.	5.57080(3) 7.83016(4) 5.55590(3) 90. 90. 90.	242.35	293.00	0.101325	2012	10	
188298	P b n m	(La0.5 Sr0.5) ((Mn0.5 Ti0.5) O3)	GdFeO3	Martinez-Coronado, R.; Alonso, J.A.; Aguadero, A.; Perez-Coll, D.; Fernandez-Diaz, M.T.	5.5184(5) 5.4975(4) 7.7915(7) 90. 90. 90.	236.37	298.00	0.101325	2013	10	
188299	P b n m	(La0.5 Sr0.5) ((Mn0.5 Ti0.5) O2.85)	GdFeO3	Martinez-Coronado, R.; Alonso, J.A.; Aguadero, A.; Perez-Coll, D.; Fernandez-Diaz, M.T.	5.5434(3) 5.5201(2) 7.8274(5) 90. 90. 90.	239.52	298.00	0.101325	2013	10	
188699	P n m a	(Pr0.6 Sr0.4) ((Mn0.92 Ti0.10) O3)	GdFeO3	Khadhraoui, S.; Triki, A.; Hcini, S.; Zemni, S.; Oumezzine, M.	5.4559(3) 7.6984(3) 5.4909(3) 90. 90. 90.	230.63	293.00	0.101325	2013	10	
188700	P n m a	(Pr0.6 Sr0.4) ((Mn0.8 Ti0.2) O3)	GdFeO3	Khadhraoui, S.; Triki, A.; Hcini, S.; Zemni, S.; Oumezzine, M.	5.4700(2) 7.7217(3) 5.5043(2) 90. 90. 90.	232.49	293.00	0.101325	2013	10	
188701	P n m a	(Pr0.6 Sr0.4) ((Mn0.7 Ti0.3) O3)	GdFeO3	Khadhraoui, S.; Triki, A.; Hcini, S.; Zemni, S.; Oumezzine, M.	5.5137(1) 7.7527(2) 5.4870(2) 90. 90. 90.	234.55	293.00	0.101325	2013	10	
188702	P n m a	(Pr0.6 Sr0.4) ((Mn0.6 Ti0.4) O3)	GdFeO3	Khadhraoui, S.; Triki, A.; Hcini, S.; Zemni, S.; Oumezzine, M.	5.5229(1) 7.7804(2) 5.5044(2) 90. 90. 90.	236.53	293.00	0.101325	2013	10	
190586	P c m 21	Ca2.5 Sr0.5 Ga Mn2 O8	Ca3TiFe2O8	Battle, Peter D.; Blundell, Stephen J.; Santhosh, P.N.; Rosseinsky, Matthew J.; Steer, Christopher	5.4294(1) 11.3722(3) 5.2983(1) 90. 90. 90.	327.14	290.00	0.101325	2002	10	
191154	P b n m	(Sr0.5 Ca0.5) (Ti0.5 Mn0.5) O3	GdFeO3	Qasim, Ilyas; Blanchard, Peter E.R.; Kennedy, Brendan J.; Kamiyama, Takashi; Miao, Ping; Torii, Shuki	5.40782(3) 5.39963(3) 7.63582(5) 90. 90. 90.	222.96	293.00	0.101325	2014	10	
191155	P b n m	(Sr0.4 Ca0.6) (Ti0.5 Mn0.5) O3	GdFeO3	Qasim, Ilyas; Blanchard, Peter E.R.; Kennedy, Brendan J.; Kamiyama, Takashi; Miao, Ping; Torii, Shuki	5.39293(4) 5.38804(5) 7.62515(7) 90. 90. 90.	221.57	293.00	0.101325	2014	10	
191156	P b n m	(Sr0.3 Ca0.7) (Ti0.5 Mn0.5) O3	GdFeO3	Qasim, Ilyas; Blanchard, Peter E.R.; Kennedy, Brendan J.; Kamiyama, Takashi; Miao, Ping; Torii, Shuki	5.37616(3) 5.38100(3) 7.61058(4) 90. 90. 90.	220.17	293.00	0.101325	2014	10	
191157	P b n m	(Sr0.2 Ca0.8) (Ti0.5 Mn0.5) O3	GdFeO3	Qasim, Ilyas; Blanchard, Peter E.R.; Kennedy, Brendan J.; Kamiyama, Takashi; Miao, Ping; Torii, Shuki	5.36391(5) 5.36882(3) 7.59087(7) 90. 90. 90.	218.60	293.00	0.101325	2014	10	
191158	P b n m	(Sr0.1 Ca0.9) (Ti0.5 Mn0.5) O3	GdFeO3	Qasim, Ilyas; Blanchard, Peter E.R.; Kennedy, Brendan J.; Kamiyama, Takashi; Miao, Ping; Torii, Shuki	5.34694(2) 5.36197(2) 7.57079(3) 90. 90. 90.	217.06	293.00	0.101325	2014	10	
191211	P b n m	(La0.95 Sr0.05) (Ga0.95 Mn0.05) O3	GdFeO3	Tataryn, T.; Vasylechko, L.; Savytskii, D.; Berkowski, M.; Paulmann, C.; Bismayer, U.; Tarnavsky, A.	5.5246(2) 5.4883(2) 7.7707(3) 90. 90. 90.	235.61	303.00	0.101325	2013	10	
191212	P b n m	(La0.95 Sr0.05) (Ga0.95 Mn0.05) O3	GdFeO3	Tataryn, T.; Vasylechko, L.; Savytskii, D.; Berkowski, M.; Paulmann, C.; Bismayer, U.; Tarnavsky, A.	5.5266(2) 5.4896(2) 7.7724(3) 90. 90. 90.	235.81	338.00	0.101325	2013	10	
191587	P b n m	(Pr0.6 Ca0.1 Sr0.3) (Mn O3)	GdFeO3	Mahjoub, Saoussen; Baazaoui, Mohamed; M'nassri, Rafik; Rahmouni, Hedi; Boudjada, Nassira Chniba; Oumezzine, Mohamed	5.4375(4) 5.4647(3) 7.6814(7) 90. 90. 90.	228.25	293.00	0.101325	2014	10	
191835	P n m a	(Pr0.5 Ca0.5) ((Mn0.97 Ga0.03) O3)	GdFeO3	Yaicle, C.; Martin, C.; Jirak, Z.; Fauth, F.; Andre, G.; Suard, E.; Maignan, A.; Hardy, V.; Retoux, R.; Hervieu, M.; Hebert, S.; Raveau, B.; Simon, Ch.; Saurel, D.; Brulet, A.; Bouree, F.	5.40115(7) 7.62031(9) 5.39365(6) 90. 90. 90.	221.99	300.00	0.101325	2003	10	
191836	P n m a	(Pr0.5 Ca0.5) ((Mn0.97 Ga0.03) O3)	GdFeO3	Yaicle, C.; Martin, C.; Jirak, Z.; Fauth, F.; Andre, G.; Suard, E.; Maignan, A.; Hardy, V.; Retoux, R.; Hervieu, M.; Hebert, S.; Raveau, B.; Simon, Ch.; Saurel, D.; Brulet, A.; Bouree, F.	5.4006(1) 7.5932(2) 5.3905(1) 90. 90. 90.	221.05	10.00	0.101325	2003	10	
191837	P n m a	(Pr0.5 Ca0.5) ((Mn0.97 Ga0.03) O3)	GdFeO3	Yaicle, C.; Martin, C.; Jirak, Z.; Fauth, F.; Andre, G.; Suard, E.; Maignan, A.; Hardy, V.; Retoux, R.; Hervieu, M.; Hebert, S.; Raveau, B.; Simon, Ch.; Saurel, D.; Brulet, A.; Bouree, F.	5.4246(1) 7.5386(3) 5.4109(1) 90. 90. 90.	221.27	10.00	0.101325	2003	10	
192450	I m m a	(La0.4 Sr0.6) ((Mn0.5 Ti0.5) O3)	BaPbO3(oI20)	Qasim, Ilyas; Blanchard, Peter E. R.; Kennedy, Brendan J.; Ling, Chris D.; Jang, Ling-Yun; Kamiyama, Takashi; Miao, Ping; Torii, Shuki	5.50607(26) 7.7707(4) 5.53673(25) 90.0 90.0 90.0	236.89	90.00	0.101325	2014	10	
192798	P n m a	(La0.6 Pr0.1 Ba0.3) (Mn O3)	GdFeO3	Oumezzine, Elaa; Hcini, Sobhi; Hlil, El-Kebir; Dhahri, Essebti; Oumezzine, Mohamed	5.5121(1) 7.7508(2) 5.4859(2) 90. 90. 90.	234.38	293.00	0.101325	2014	10	
192897	P n m a	(La0.7 Sr0.3) ((Mn0.85 Nb0.15) O3)	GdFeO3	Troyanchuk, I.O.; Bushinsky, M.V.; Sikolenko, V.; Efimov, V.; Volkov, N.V.; Toebbens, D.M.; Ritter, C.; Raveau, B.	5.521(1) 7.810(2) 5.557(7) 90. 90. 90.	239.61	10.00	0.101325	2015	10	
193388	P n m a	(Ca Sr) ((Ti Mn) O6)		Yan, Meng; Tan, Yan-Qing; Xiao, Xiao-Ling; Hu, Zhong-Bo; Wu, Mei-Mei; Chen, Dong-Feng	5.0411(2) 7.6704(6) 5.4050(1) 90. 90. 90.	209.00	293.00	0.101325	2013	10	
193396	P m m m	Y1.14 Ba1.86 (Fe1.96 Mn1.04) O8	YBa2Cu3O8	Collins, Christopher; Dyer, Matthew S.; Demont, Antoine; Chater, Philip A.; Thomas, Michael F.; Darling, George R.; Claridge, John B.; Rosseinsky, Matthew J.	3.88407(5) 3.88125(5) 11.98425(9) 90. 90. 90.	180.66	293.00	0.101325	2014	10	
193815	P 21 n m	(Bi0.6 Ca0.4) (Mn0.9 Ru0.1) O3	(Ca,La)MnO3	Rayaprol, S.; Siruguri, V.; Mahendiran, R.	5.3734(4) 10.8813(4) 7.8566(4) 90. 90. 90.	459.37	300.00	0.101325	2014	10	
193816	P 21 n m	(Bi0.6 Ca0.4) (Mn0.8 Ru0.2) O3	(Ca,La)MnO3	Rayaprol, S.; Siruguri, V.; Mahendiran, R.	5.3826(4) 10.9302(4) 7.6308(4) 90. 90. 90.	448.94	300.00	0.101325	2014	10	
194134	C m c m	Bi9 (Mn0.8 Pb0.2) O12 Cl5		Lue, Minfeng; Aliev, Almaz; Olchowka, Jacob; Colmont, Marie; Huve, Marielle; Wickleder, Claudia; Mentre, Olivier	3.8695(2) 31.737(2) 15.7602(7) 90 90 90	1935.45	293.00	0.101325	2014	10	
200118	P b c a	Mg1.562 Mn0.175 Co0.263 (Si2 O6)	MgSiO3-[Pbca]	Hawthorne, F.C.; Ito, J.	18.2460(30) 8.839(2) 5.196(1) 90. 90. 90.	837.99	293.00	0.101325	1977	10	
200425	P n n m	(Mg1.423 Mn1.306 Fe0.22) O2 (B O3)		Takeuchi, Y.; Haga, N.; Kato, T.; Miura, Y.	18.3570(40) 12.591(2) 6.068(1) 90. 90. 90.	1402.51	293.00	0.101325	1978	10	
