CollectionCode	HMS	StructuredFormula	StructureType	Authors	CellParameter	CellVolume	Temperature	Pressure	PublicationYear	Quality	
139371	P 63/m	Sr Mn2 Ni6 (Te O6)3	PbMn2(Ni6Te3O18)	Sivakumar, Gurusamy; Mazumder, Madhulika; Lahiri, Abhiroop; Sundaresan, Athinarayanan; Pati, Swapan K.; Maesato, Mitsuhiko; Kitagawa, Hiroshi; Gopalakrishnan, Jagannatha; Natarajan, Srinivasan	9.35082 9.35082 8.80830 90. 90. 120.	666.99	293.00	0.101325	2020	-1	
145259	P 63 m c	Ca Ba Fe2 Mn2 O7	NaBe4SbO7	Qureshi, N.; Morrow, R.; Valldor, M.; Puente-Orench, I.; Adler, P.	6.418(1) 6.418(1) 10.389(2) 90. 90. 120.	370.60	298.00	0.101325	2022	-1	
145260	P 63 m c	Ca Ba Fe2 Mn2 O7	NaBe4SbO7	Qureshi, N.; Morrow, R.; Valldor, M.; Puente-Orench, I.; Adler, P.	6.4137(2) 6.4137(2) 10.3776(7) 90. 90. 120.	369.70	215.00	0.101325	2022	-1	
145261	P 63 m c	Ca Ba Fe2 Mn2 O7	NaBe4SbO7	Qureshi, N.; Morrow, R.; Valldor, M.; Puente-Orench, I.; Adler, P.	6.4121(2) 6.4121(2) 10.3769(6) 90. 90. 120.	369.49	190.00	0.101325	2022	-1	
145262	P 63 m c	Ca Ba Fe2 Mn2 O7	NaBe4SbO7	Qureshi, N.; Morrow, R.; Valldor, M.; Puente-Orench, I.; Adler, P.	6.4096(4) 6.4096(4) 10.3657(7) 90. 90. 120.	368.80	1.50	0.101325	2022	-1	
146381	P 63/m m c	Na0.67 Mn0.486 Fe0.5 Zr0.014 O2	NaxCoO2	Shao, Guangzheng; Kong, Weijin; Yu, Yang; Zhang, Jicheng; Yang, Wenyun; Yang, Jinbo; Li, Yanchao; Liu, Xiangfeng	2.8892 2.8892 11.1715 90. 90. 120.	80.76	293.00	0.101325	2023	-1	
146383	P 63/m m c	Na0.67 Mn0.487 Fe0.5 Zr0.013 O2	NaxCoO2	Shao, Guangzheng; Kong, Weijin; Yu, Yang; Zhang, Jicheng; Yang, Wenyun; Yang, Jinbo; Li, Yanchao; Liu, Xiangfeng	2.9360(2) 2.9360(2) 11.2283(7) 90. 90. 120.	83.82	293.00	0.101325	2023	-1	
147522	P 63/m m c	Na0.6 Mn0.67 Ni0.22 Fe0.11 O2	NaxCoO2	Zhang, Zheng; Liu, Zhi-Yuan; Zhang, Ren-Zhi; Liu, Hong-Quan; Gu, YiJie	2.8897(8) 2.8897(8) 11.2428(8) 90. 90. 120.	81.30	293.00	0.101325	2023	-1	
147526	P 63/m m c	Na0.6 Mn0.62 Ni0.22 Fe0.16 O2	NaxCoO2	Zhang, Zheng; Liu, Zhi-Yuan; Zhang, Ren-Zhi; Liu, Hong-Quan; Gu, YiJie	2.8895(4) 2.8895(4) 11.2696(7) 90. 90. 120.	81.49	293.00	0.101325	2023	-1	
147596	P 63/m m c	Na0.60 (Fe0.5 Mn0.49 Zn0.01) O2	NaxCoO2	Darbar, Devendrasinh; Reddy, M.V.; Bhattacharya, Indranil	2.92 2.92 11.28 90. 90. 120.	83.29	293.00	0.101325	2021	-1	
147597	P 63/m m c	Na0.60 (Fe0.5 Mn0.48 Zn0.02) O2	NaxCoO2	Darbar, Devendrasinh; Reddy, M.V.; Bhattacharya, Indranil	2.92 2.92 11.28 90. 90. 120.	83.29	293.00	0.101325	2021	-1	
147641	P 63/m m c	Na0.667 Li0.167 Co0.167 Mn0.667 O2	NaxCoO2	Zou, Peichao; Yao, Libing; Wang, Chunyang; Lee, Sang Jun; Li, Tianyi; Xin, Huolin L.	2.85195 2.85195 11.07430 90. 90. 120.	78.01	293.00	0.101325	2023	-1	
148427	P 63/m m c	Na0.66 Ni0.28 Zn0.05 Mn0.67 O2	NaxCoO2	Zhang, Xinyu; Chen, Hongxia; Xu, Shuangwu; Zhou, Mengcheng; Nie, Rihuang; Yang, Yutian; Li, Cheng; Zhou, Hongming	2.87470 2.87470 11.15490 90. 90. 120.	79.83	293.00	0.101325	2023	-1	
148428	P 63/m m c	Na0.66 Ni0.23 Zn0.1 Mn0.67 O2	NaxCoO2	Zhang, Xinyu; Chen, Hongxia; Xu, Shuangwu; Zhou, Mengcheng; Nie, Rihuang; Yang, Yutian; Li, Cheng; Zhou, Hongming	2.87829 2.87829 11.15653 90. 90. 120.	80.04	293.00	0.101325	2023	-1	
148429	P 63/m m c	Na0.66 Ni0.18 Zn0.15 Mn0.67 O2	NaxCoO2	Zhang, Xinyu; Chen, Hongxia; Xu, Shuangwu; Zhou, Mengcheng; Nie, Rihuang; Yang, Yutian; Li, Cheng; Zhou, Hongming	2.87579 2.87579 11.15923 90. 90. 120.	79.92	293.00	0.101325	2023	-1	
154128	P 63 c m	Y ((Mn0.75 (Cu0.75 Mo0.25)0.25) O3)	LuMnO3	Malo, S.; Maignan, A.; Marinel, S.; Hervieu, M.; Poeppelmeier, K.R.; Raveau, B.	6.1831(1) 6.1831(1) 11.3665(3) 90. 90. 120.	376.33	293.00	0.101325	2005	-1	
154129	P 63 c m	Y ((Mn0.5 (Cu0.75 Mo0.25)0.5) O3)	LuMnO3	Malo, S.; Maignan, A.; Marinel, S.; Hervieu, M.; Poeppelmeier, K.R.; Raveau, B.	6.2176(2) 6.2176(2) 11.3521(6) 90. 90. 120.	380.06	293.00	0.101325	2005	-1	
154130	P 63 c m	Y ((Mn0.25 (Cu0.75 Mo0.25)0.75) O3)	LuMnO3	Malo, S.; Maignan, A.; Marinel, S.; Hervieu, M.; Poeppelmeier, K.R.; Raveau, B.	6.2483(1) 6.2483(1) 11.3407(3) 90. 90. 120.	383.44	293.00	0.101325	2005	-1	
179921	P 63/m m c	Na0.67 (Ni0.20 Mn0.69 Li0.10) O2	NaxNbO2	Xu, Zhe; Wan, Yuan; Yang, Haidi; Zheng, Runguo; Wang, Zhiyuan; Song, Zhishuang; Sun, Hongyu; Liu, Yanguo; Wang, Dan	2.882 2.882 11.093 90. 90. 120.	79.79	293.00	0.101325	2024	-1	
179922	P 63/m m c	Na0.67 (Ni0.2 Mn0.61 Li0.19) O2	NaxNbO2	Xu, Zhe; Wan, Yuan; Yang, Haidi; Zheng, Runguo; Wang, Zhiyuan; Song, Zhishuang; Sun, Hongyu; Liu, Yanguo; Wang, Dan	2.888 2.888 11.018 90. 90. 120.	79.58	293.00	0.101325	2024	-1	
179924	P 63/m m c	Na0.74 (Ni0.20 Mn0.69 Li0.10) O2	NaxNbO2	Xu, Zhe; Wan, Yuan; Yang, Haidi; Zheng, Runguo; Wang, Zhiyuan; Song, Zhishuang; Sun, Hongyu; Liu, Yanguo; Wang, Dan	2.882 2.882 11.068 90. 90. 120.	79.61	293.00	0.101325	2024	-1	
179925	P 63/m m c	Na0.72 (Ni0.21 Mn0.69 Li0.20) O2	AsTi	Xu, Zhe; Wan, Yuan; Yang, Haidi; Zheng, Runguo; Wang, Zhiyuan; Song, Zhishuang; Sun, Hongyu; Liu, Yanguo; Wang, Dan	2.886 2.886 11.015 90. 90. 120.	79.45	293.00	0.101325	2024	-1	
185304	P 63 c m	Y (Mn0.75 (Cu0.667 V0.333)0.25) O3	LuMnO3	Malo, S.; Maignan, A.	6.1618(1) 6.1618(1) 11.3718(4) 90. 90. 120.	373.92	293.00	0.101325	2012	-1	
185305	P 63 c m	Y (Mn0.75 (Cu0.667 Nb0.333)0.25) O3	LuMnO3	Malo, S.; Maignan, A.	6.1756(2) 6.1756(2) 11.3970(4) 90. 90. 120.	376.43	293.00	0.101325	2012	-1	
185306	P 63 c m	Y (Mn0.75 (Cu0.75 W0.25)0.25) O3	LuMnO3	Malo, S.; Maignan, A.	6.1889(1) 6.1889(1) 11.3691(3) 90. 90. 120.	377.12	293.00	0.101325	2012	-1	
185307	P 63 c m	Y (Mn0.75 (Cu0.5 Ti0.5)0.25) O3	LuMnO3	Malo, S.; Maignan, A.	6.1552(1) 6.1552(1) 11.4107(3) 90. 90. 120.	374.39	293.00	0.101325	2012	-1	
187407	P -6 m 2	Ba6 (Co3.96 Mn2.04) Cl0.94 O15.64	Ba6Co6ClO16-x	Iorgulescu, Mihaela; Roussel, Pascal; Tancret, Nathalie; Renaut, Nicolas; Tiercelin, Nicolas; Mentre, Olivier	5.692 5.692 14.50 90. 90. 120.	406.84	293.00	0.101325	2013	-1	
187408	P -6 m 2	Ba6 (Co2 Mn4) Cl O16	Ba6Co6ClO16-x	Iorgulescu, Mihaela; Roussel, Pascal; Tancret, Nathalie; Renaut, Nicolas; Tiercelin, Nicolas; Mentre, Olivier	5.69 5.69 14.50 90. 90. 120.	406.56	293.00	0.101325	2013	-1	
191553	P 63/m	La8.67 Mn0.5 Ca0.5 (Si O4)6 O2	Ca5(PO4)3(OH)-[P63/m]	Inoubli, A.; Kahlaoui, M.; Chefi, S.; Sobrados, I.; Madani, A.; Sanz, J.; Ben Haj Amara, A.	9.6898 9.6898 7.1714 90. 90. 120.	583.13	293.00	0.101325	2014	-1	
191554	P 63/m	La8.67 Mn0.5 Sr0.5 (Si O4)6 O2	Ca5(PO4)3(OH)-[P63/m]	Inoubli, A.; Kahlaoui, M.; Chefi, S.; Sobrados, I.; Madani, A.; Sanz, J.; Ben Haj Amara, A.	9.6797 9.6797 7.1572 90. 90. 120.	580.76	293.00	0.101325	2014	-1	
191555	P 63/m	La8.67 Mn0.5 Ba0.5 (Si O4)6 O2	Ca5(PO4)3(OH)-[P63/m]	Inoubli, A.; Kahlaoui, M.; Chefi, S.; Sobrados, I.; Madani, A.; Sanz, J.; Ben Haj Amara, A.	9.7052 9.7052 7.1854 90. 90. 120.	586.13	293.00	0.101325	2014	-1	
194425	P 63	Na0.8 (Li0.12 Ni0.22 Mn0.66) O2		Xu, Jing; Lee, Dae Hoe; Clement, Raphaele J.; Yu, Xiqian; Leskes, Michal; Pell, Andrew J.; Pintacuda, Guido; Yang, Xiao-Qing; Grey, Clare P.; Meng, Ying Shirley	4.996 4.996 11.040 90. 90. 120.	238.64	293.00	0.101325	2014	-1	
194426	P 63/m m c	Na0.72 (Li0.12 Ni0.22 Mn0.66) O2	NaxCoO2	Xu, Jing; Lee, Dae Hoe; Clement, Raphaele J.; Yu, Xiqian; Leskes, Michal; Pell, Andrew J.; Pintacuda, Guido; Yang, Xiao-Qing; Grey, Clare P.; Meng, Ying Shirley	2.885(2) 2.885(2) 11.016(2) 90. 90. 120.	79.40	293.00	0.101325	2014	-1	
200167	P 6/m c c	K2 Mn5 (Si12 O30) (H2 O)	KCa2AlBe2Si12O30(H2O)	Sandomirskii, P.A.; Simonov, M.A.; Belov, N.V.	10.457(2) 10.457(2) 14.238(3) 90. 90. 120.	1348.32	293.00	0.101325	1977	-1	
205677	P 63/m m c	Na0.46 Li0.1 Ni0.27 Mn0.63 O2	NaxCoO2	Massaro, Arianna; Lingua, Gabriele; Bozza, Francesco; Piovano, Alessandro; Prosini, Pier Paolo; Muñoz-García, Ana B.; Pavone, Michele; Gerbaldi, Claudio	2.8838 2.8838 11.0046 90. 90. 120.	79.26	293.00	0.101325	2024	-1	
205875	P 63/m m c	Na0.667 Mg0.167 Cu0.167 Mn0.667 O2	NaxCoO2	Dong, Haojie; Liu, Haoliang; Guo, Yu-Jie; Feng, Yi-Hu; Zhu, Xu; Xu, Shao-Wen; Sui, Fengxiang; Yu, Lianzheng; Liu, Mengting; Guo, Jin-Zhi; Yin, Ya-Xia; Xiao, Bing; Wu, Xing-Long; Guo, Yu-Guo; Wang, Peng-Fei	2.8980 2.8980 11.1720 90. 90. 120.	81.26	293.00	0.101325	2024	-1	
208850	P 63/m m c	Na0.67 Fe0.20 Ni0.15 Mn0.65 O2	NaxCoO2	Surendran, Ammu; Thottungal, Aswathi; Enale, Harsha; Dixon, Ditty; Sarapulova, Angelina; Knapp, Michael; Missyul, Alexander; Bhaskar, Aiswarya	2.89051(8) 2.89051(8) 11.2836(5) 90. 90. 120.	81.64	293.00	0.101325	2025	-1	
210510	P 63/m m c	Na0.7 (Fe0.3 Mn0.65 Al0.05) O2	NaxCoO2	Kmiec, Steven; Ruoff, Erick; Manthiram, Arumugam	2.923(8) 2.923(8) 11.2400(3) 90. 90. 120.	83.17	293.00	0.101325	2025	-1	
210914	P 63/m m c	(Ni0.5 Co0.2 Mn0.3) O (O H)		Lee, Yun-Hee; Kim, Ki-Bok; Gregory, D.H.; Kim, Yong-Il	2.9991(2) 2.9991(2) 8.5892(2) 90. 90. 120.	66.91	298.00	0.101325	2015	-1	
211735	P 63/m m c	Na0.67 Ni0.25 Mn0.64 Mg0.08 O2	NaxCoO2	Peng, Bo; Zhou, Zihao; Shi, Ji; Xu, Sheng; Yang, Jie; Xu, Chengrong; Zuo, Daxian; Xu, Jie; Ma, Lianbo; Guo, Shaohua; Zhou, Haoshen	2.88988 2.88988 11.17066 90. 90. 120.	80.79	293.00	0.101325	2024	-1	
211745	P 63/m m c	Na0.67 Ni0.33 Mn0.59 Ti0.08 O2	NaxCoO2	Peng, Bo; Zhou, Zihao; Shi, Ji; Xu, Sheng; Yang, Jie; Xu, Chengrong; Zuo, Daxian; Xu, Jie; Ma, Lianbo; Guo, Shaohua; Zhou, Haoshen	2.89566 2.89566 11.16344 90. 90. 120.	81.06	293.00	0.101325	2024	-1	
211746	P 63/m m c	Na0.67 Ni0.29 Mn0.63 Al0.08 O2	NaxCoO2	Peng, Bo; Zhou, Zihao; Shi, Ji; Xu, Sheng; Yang, Jie; Xu, Chengrong; Zuo, Daxian; Xu, Jie; Ma, Lianbo; Guo, Shaohua; Zhou, Haoshen	2.88420 2.88420 11.15886 90. 90. 120.	80.39	293.00	0.101325	2024	-1	
214833	P 63/m m c	(Na0.65 Sr0.02) (Ni0.33 Mn0.67) O2	NaxCoO2	Zhang, Xilong; Xie, Fei; Wang, Xuejie; Liu, Tao; Zhang, Liuyang; Yu, Jiaguo	2.879209 2.879209 11.263156 90. 90. 120.	80.86	293.00	0.101325	2024	-1	
214834	P 63/m m c	(Na0.63 Sr0.04) (Ni0.33 Mn0.67) O2	NaxCoO2	Zhang, Xilong; Xie, Fei; Wang, Xuejie; Liu, Tao; Zhang, Liuyang; Yu, Jiaguo	2.879814 2.879814 11.255483 90. 90. 120.	80.84	293.00	0.101325	2024	-1	
214835	P 63/m m c	(Na0.61 Sr0.06) (Ni0.33 Mn0.67) O2	NaxCoO2	Zhang, Xilong; Xie, Fei; Wang, Xuejie; Liu, Tao; Zhang, Liuyang; Yu, Jiaguo	2.878919 2.878919 11.267184 90. 90. 120.	80.87	293.00	0.101325	2024	-1	
235715	P 63/m m c	Na0.44 Mn0.6 Ni0.3 Cu0.1 O2	NaxCoO2	Liu, Weifang; Chen, Tao; Li, Jingyi; Bian, Xinyue; Zhuo, Yi; Hu, Hang; Guo, Jing; Liu, Kaiyu	2.887689(9) 2.887689(9) 11.158010(5) 90. 90. 120.	80.58	293.00	0.101325	2019	-1	
259257	P 63/m m c	Ba Ti Mn Fe10 O19	PbFe12O19(P63/mmc)	Okube, Maki; Yoshizaki, Jumpei; Toyoda, Takeshi; Sasaki, Satoshi	5.9039(2) 5.9039(2) 23.2047(8) 90. 90. 120.	700.46	296.00	0.101325	2016	-1	
422354	P 63 m c	Y Ba Mn3 Al O7	NaBe4SbO7	Valldor, M.; Breunig, O.	6.3708 6.3708 10.3873 90 90.00000(10) 120	365.11	293.00	0.101325	2011	-1	
422874	P 63	Ba Mn2 (Se O3)3 (H2 O)3	BaCo2(SeO3)3(H2O)3	Johnston, M.G.; Harrison, W.T.A.	18.2683(8) 18.2683(8) 7.8329(3) 90.00 90.00 120.00	2263.86	293.00	0.101325	2011	-1	
