CollectionCode	HMS	StructuredFormula	StructureType	Authors	CellParameter	CellVolume	Temperature	Pressure	PublicationYear	Quality	
161084	P 1 21/n 1	(La0.7 Ca0.3) ((Co0.5 Mn0.5) O3)	Ba2LaRuO6(mcl)	Gamari-Seale, H.; Troyanchuk, I.O.; Sazonov, A.P.; Stefanopoulos, K.L.; Toebbens, D.M.	5.4289(1) 5.4289(1) 7.6436(2) 90. 90.013(4) 90.	225.28	1.60	0.101325	2008	-1	
165663	C 1 2/c 1	(Mn0.68 Ca0.32) Mn1.9 (Ca1.7 Mn0.3) (H2 O)4 (As O3 (O H))2.2 (As O4)1.8	Mn5(PO4)2(HPO4)2(H2O)4	Kampf, A.R.	18.400(2) 9.4778(10) 9.9594(12) 90. 96.587(3) 90.	1725.37	298.00	0.101325	2009	-1	
166296	C 1 2/m 1	H0.145 Mn0.82 (Mn0.16 (H2 O)0.4) (Ni0.06 (H2 O)0.18) (Na0.06 (H2 O)0.26) O2		Grangeon, S.; Lanson, B.; Lanson, M.; Manceau, A.	4.912 2.836 7.3 90. 90. 90.	101.69	293.00	0.101325	2008	-1	
166297	C 1 2/m 1	H0.066 Mn0.82 (Mn0.16 (H2 O)0.48) (Ni0.09 (H2 O)0.27) (Na0.06 (H2 O)0.18) O2		Grangeon, S.; Lanson, B.; Lanson, M.; Manceau, A.	4.910 2.835 7.3 90. 90. 90.	101.61	293.00	0.101325	2008	-1	
166299	C 1 2/m 1	H0.10 Mn0.815 (Mn0.125 (H2 O)0.375) (Ni0.05 (H2 O)0.15) (Na0.18 (H2 O)0.54) O2		Grangeon, S.; Lanson, B.; Lanson, M.; Manceau, A.	4.919 2.840 7.3 90. 90. 90.	101.98	293.00	0.101325	2008	-1	
166300	C 1 2/m 1	H0.055 Mn0.84 (Mn0.07 (H2 O)0.21) (Ni0.15 (H2 O)0.45) (Na0.06 (H2 O)0.18) O2		Grangeon, S.; Lanson, B.; Lanson, M.; Manceau, A.	4.917 2.839 7.3 90. 90. 90.	101.90	293.00	0.101325	2008	-1	
169679	P 1 21/n 1	Ca La Mn Mo O6	Ba2LaRuO6(mcl)	Perianu, E.-A.; Gorodea, I.A.; Prihor, F.; Mitoseriu, L.; Ianculescu, A.C.; Iordan, A.R.; Palmaru, M.N.	5.56961(9) 5.71514(9) 7.9358(1) 90 90.043(1) 90.	252.61	293.00	0.101325	2010	-1	
184735	C 1 2/m 1	Na0.9 (Ni0.33 Mn0.33 Co0.33) O2	NaNiO2(mS8)	Sathiya, M.; Hemalatha, K.; Ramesha, K.; Tarascon, J.-M.; Prakash, A.S.	5.0229(5) 2.9420(8) 5.8907(2) 90. 111.3886 90.	81.05	293.00	0.101325	2012	-1	
184737	C 1 2/m 1	Na0.65 (Ni0.33 Mn0.33 Co0.33) O2	NaxCoO2(mS7)	Sathiya, M.; Hemalatha, K.; Ramesha, K.; Tarascon, J.-M.; Prakash, A.S.	5.0151(4) 2.7707(9) 5.9338(1) 90. 108.2027 90.	78.33	293.00	0.101325	2012	-1	
185425	P 1 21/m 1	(Ho0.51 Ca0.49) ((Mn0.99 Cr0.01) O3)	(Pr,Ca)MnO3	Martinelli, A.; Ferretti, M; Castellano, C.; Cimberle, M.R.; Masini, R.; Ritter, C.	10.9509(2) 7.4040(1) 5.3108(1) 90. 90. 90.	430.60	10.00	0.101325	2011	-1	
185426	P 1 21/m 1	(Ho0.52 Ca0.48) ((Mn0.98 Cr0.02) O3)	(Pr,Ca)MnO3	Martinelli, A.; Ferretti, M; Castellano, C.; Cimberle, M.R.; Masini, R.; Ritter, C.	10.9557(2) 7.4059(1) 5.3095(1) 90. 90. 90.	430.80	10.00	0.101325	2011	-1	
185427	P 1 21/m 1	(Ho0.53 Ca0.47) ((Mn0.97 Cr0.03) O3)	(Pr,Ca)MnO3	Martinelli, A.; Ferretti, M; Castellano, C.; Cimberle, M.R.; Masini, R.; Ritter, C.	10.9630(2) 7.4103(1) 5.3072(1) 90. 90. 90.	431.15	10.00	0.101325	2011	-1	
200034	C 1 2/c 1	Cs (Mn F4 (H2 O)2)		Bukovec, P.; Kaucic, V.	11.907(2) 6.597(1) 9.316(2) 90. 121.77(1) 90.	622.13	293.00	0.101325	1977	-1	
200906	B 1 1 2/m	Mn (Zr F6) (H2 O)5	Mn(ZrF6)(H2O)5	Otroshchenko, L.P.; Davidovich, R.L.; Simonov, V.I.	15.715(2) 8.896(1) 7.514(1) 90. 90. 56.506(16)	876.03	293.00	0.101325	1978	-1	
201228	C 1 2/c 1	Rb Mn F4 (H2 O)	KMnF4(H2O)	Kaucic, V.; Bukovec, P.	13.932(2) 6.471(1) 10.635(1) 90. 104.54(1) 90.	928.08	293.00	0.101325	1979	-1	
201627	C 1 2/m 1	Ca2 Mn2 (O H)4 (Si4 O11) (H2 O)2		Moore, P.B.; Shen, J.; Araki, T.	9.064(1) 6.171(2) 11.976(3) 90. 91.38(2) 90.	669.67	293.00	0.101325	1985	-1	
210871	P 1 21/c 1	Na2 (Mn4 (H2 O)14 (H2 W12 O42)) (H2 O)16		Zhang, Xiutang; Dou, Jianmin; Wang, Daqi; Zhang, Yuexing; Zhou, Yang; Li, Renjie; Yan, Shishen; Ni, Zhonghai; Jiang, Jianzhuang	12.207(2) 22.627(4) 11.762(2) 90.00 105.670(3) 90.00	3128.01	298.00	0.101325	2007	-1	
218826	P 1 21/c 1	Cs Mn3 (As O4) (H As O4)2 (H2 O)3		Stock, N.; Stucky, G.D.; Cheetham, A.K.	16.3389(11) 6.6912(4) 13.2538(9) 90.00 98.6660(10) 90.00	1432.45	293.00	0.101325	2001	-1	
218828	C 1 2/c 1	K Mn3 (As O4) (H As O4)2	NaCu4(AsO4)3	Stock, N.; Stucky, G.D.; Cheetham, A.K.	12.706(3) 12.731(3) 6.9372(17) 90.00 113.175(5) 90.00	1031.61	293.00	0.101325	2001	-1	
218829	C 1 2/c 1	Na Mn3 (As O4) (H As O4)2	NaCu4(AsO4)3	Stock, N.; Stucky, G.D.; Cheetham, A.K.	12.299(3) 12.735(3) 6.8928(18) 90.00 113.587(4) 90.00	989.40	293.00	0.101325	2001	-1	
234759	C 1 2/m 1	Sr Mn2 (V O4)2 (H2 O)2	FeZnPb(OH)(AsO4)2(H2O)	Zhang, Su-Yun; Guo, Wen-Bin; He, Zhang-Zhen	9.318(17) 6.445(10) 7.637(14) 90 117.77(2) 90	405.81	293.00	0.101325	2019	-1	
238548	C 1 2 1	Li (Mn0.7 Co0.3) B O3		Le Roux, Barbara; Bourbon, Carole; Lebedev, Oleg I.; Colin, Jean-Francois; Pralong, Valerie	5.186(1) 8.941(1) 10.321(1) 90 91.69(1) 90	478.36	293.00	0.101325	2015	-1	
242131	P 1 2 1	In0.08 Na0.06 Mn0.86 W O4	MnWO4	Gattermann, U.; Park, S.H.; Paulmann, C.; Benka, G.; Pfleiderer, C.	4.8386(1) 5.7631(1) 5.0002(1) 90 91.237(2) 90	139.40	293.00	0.101325	2016	-1	
242132	P 1 2 1	In0.15 Na0.12 Mn0.73 W O4	MnWO4	Gattermann, U.; Park, S.H.; Paulmann, C.; Benka, G.; Pfleiderer, C.	4.8525(2) 5.7723(2) 5.0121(2) 90 91.247(3) 90	140.36	293.00	0.101325	2016	-1	
242133	P 1 2 1	In0.1 Na0.09 Mn0.63 W O4	MnWO4	Gattermann, U.; Park, S.H.; Paulmann, C.; Benka, G.; Pfleiderer, C.	4.8684(1) 5.7805(1) 5.0172(1) 90 91.304(2) 90	141.16	293.00	0.101325	2016	-1	
242134	P 1 2 1	In0.74 Na0.64 Mn0.62 W2 O8		Gattermann, U.; Park, S.H.; Paulmann, C.; Benka, G.; Pfleiderer, C.	9.7657(3) 5.7820(2) 5.0211(2) 90 91.316(2) 90	283.44	100.00	0.101325	2016	-1	
258997	P 1 2/n 1	(Ca0.80 Mn0.20) Mn5 (V2 O7)3 (H2 O)12		Kampf, Anthony R.; Nash, Barbara P.; Marty, Joe; Hughes, John M.	9.146(2) 10.424(3) 15.532(4) 90 102.653(7) 90	1444.83	293.00	0.101325	2017	-1	
259112	P 1 21/n 1	Ce (Zn0.7 Mn0.3) (B5 O10)	LaCoB5O10	Lu, Yixuan; Li, Chenxia; Deng, Degang; Hua, Yu.; Wang, Le; Jin, Leisheng; Xu, Shiqing	8.7419436 7.6573037 9.5123095 90 92.48603 90	636.15	293.00	0.101325	2017	-1	
259854	P 1 21/n 1	Ca2 Mn0.001 Y0.999 Sb O6	Na3AlF6	Zhong, Jiasong; Chen, Daqin; Chen, Xiao; Wang, Keyuan; Li, Xinyue; Zhu, Yiwen; Ji, Zhenguo	5.5911 5.7996 8.0498 90 90 90	261.02	293.00	0.101325	2018	-1	
261474	I 1 2/a 1	(Bi0.3 La0.7) (Fe0.5 Mn0.5) O3		Bridges, C.A.; Sefat, A.S.; Payzant, E.A.; Cranswick, L.; Paranthaman, M.P.	7.8201(1) 5.56126(5) 5.52923(7) 90. 90. 90.	240.46	300.00	0.101325	2011	-1	
261514	I 1 2/m 1	K Mn2 (H3 O2) (Mo O4)2	KMn2H3O2(MoO4)2	Maalej, W.; Vilminot, S.; Andre, G.; Damay, F.; Elaoud, Z.; Mhiri, T.; Kurmoo, M.	9.4636(1) 6.6862(1) 7.8969(1) 90 112.9279(7) 90	460.20	300.00	0.101325	2011	-1	
280319	P 1 21/c 1	Na8 (Mn W6 O24) (H2 O)18		Nolan, A.L.; Burns, R.C.; Lawrance, G.A.; Craig, D.C.	11.686(12) 11.671(6) 16.667(18) 90. 120.80(4) 90.	1952.56	293.00	0.101325	2000	-1	
300116	C 1 2/m 1	Ca (Mn Br4) (H2 O)8		Duhlev, R.; Brown, I.D.	9.062(1) 9.582(1) 9.405(1) 90. 112.96(1) 90.	751.96	293.00	0.101325	1990	-1	
409866	P 1 21/n 1	Na12 (Mn (Nb6 O19)2) (H2 O)52		Wang, J.-P.; Ma,  P.-T.; Niu, J.-Y.	14.1648(18) 12.6943(16) 24.202(3) 90.00 92.500(2) 90.00	4347.67	293.00	0.101325	2006	-1	
413323	C 1 2/m 1	(N H4) (Mn2 Mo2 O8 (O H) (H2 O))		Palacio, L.A.; Echavarria, A.; Hoyos, D.A.; Saldarriaga, C.	9.7575(5) 6.75649(26) 7.96884(28) 90 115.3839(25) 90	474.64	293.00	0.101325	2005	-1	
420254	P 1 21/c 1	((Na (H2 O)5)2 (Mn (H2 O)3)2 (Mn (H2 O)4)2 H2 W12 O42) (H2 O)6		Kong Qingjiao; Zhang Chunjing; Chen Yaguang	12.233(2) 22.604(5) 11.754(2) 90.00 105.53(3) 90.00	3131.49	293.00	0.101325	2010	-1	
420589	P 1 21 1	(N H4) Mn2.5 (Mn Mo9 O32) (H2 O)11		Tan Hua Qiao; Li Yang Guang; Chen Wei Lin; Liu Ding; Su Zhong Min; Lu Ying; Wang En Bo	9.896(2) 15.117(3) 24.947(5) 90.00 99.17(3) 90.00	3684.32	293.00	0.101325	2009	-1	
420590	P 1 21 1	(N H4) Mn2.5 (Mn Mo9 O32) (H2 O)11		Tan Hua Qiao; Li Yang Guang; Chen Wei Lin; Liu Ding; Su Zhong Min; Lu Ying; Wang En Bo	9.882(2) 15.092(3) 24.894(5) 90.00 99.16(3) 90.00	3665.32	293.00	0.101325	2009	-1	
421459	P 1 21/c 1	(Mn (H2 O)6) (Bi I4)2 (H2 O)2		Erbe, M.; Koehler, D.; Ruck, M.	7.6039(4) 13.156(1) 13.9837(7) 90 97.438(4) 90	1387.12	293.00	0.101325	2010	-1	
422705	P 1 21/n 1	(Na2 (H2 O)10) (Na (H2 O)3)2 (Mn W6 O18 (O H)6) (H2 O)6		Oreshkina, A.V.; Kaziev, G.Z.; Holguin Quinones, S.; Stash, A.I.; Shipilova, P.A.	11.698(2) 11.670(2) 14.652(3) 90.00 102.52(3) 90.00	1952.66	293.00	0.101325	2011	-1	
430264	P 1 21/c 1	Mn Bi2 I8 (H2 O)8		Yelovik, Natalie A.; Mironov, Andrei V.; Bykov, Mikhail A.; Kuznetsov, Alexey N.; Grigorieva, Anastasia V.; Wei, Zheng; Dikarev, Evgeny V.; Shevelkov, Andrei V.	7.606(3) 13.137(3) 14.026(5) 90.000 97.14(3) 90.000	1390.61	295.00	0.101325	2016	-1	
